id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
244191,Naga Raja,7.13629,2562,514,71,2.0282,2019,2,2,30,30,30,9,exploration maze adventure bluffing,network_and_route_building hand_management sudden_death_ending modular_board tile_placement grid_movement dice_rolling,bruno_cathala théo_rivière,gém_klub_kft. hurrican,https://boardgamegeek.com/xmlapi2/thing?id=244191&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,exploration maze adventure bluffing network_and_route_building hand_management sudden_death_ending modular_board tile_placement grid_movement dice_rolling bruno_cathala théo_rivière gém_klub_kft. hurrican
254591,Heroes of Terrinoth,7.27253,2354,463,75,2.4933,2018,1,4,30,60,60,14,fighting card_game adventure fantasy exploration,variable_player_powers cooperative_game action_retrieval solo_/_solitaire_game dice_rolling role_playing,adam_sadler brady_sadler,asmodee fantasy_flight_games hobby_world,https://boardgamegeek.com/xmlapi2/thing?id=254591&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting card_game adventure fantasy exploration variable_player_powers cooperative_game action_retrieval solo_/_solitaire_game dice_rolling role_playing adam_sadler brady_sadler asmodee fantasy_flight_games hobby_world
172385,Porta Nigra,7.17232,2327,580,107,2.9907,2015,2,4,75,120,120,12,city_building ancient,area_movement area_majority_/_influence rondel set_collection open_drafting,wolfgang_kramer michael_kiesling,stronghold_games gigamic pegasus_spiele eggertspiele,https://boardgamegeek.com/xmlapi2/thing?id=172385&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building ancient area_movement area_majority_/_influence rondel set_collection open_drafting wolfgang_kramer michael_kiesling stronghold_games gigamic pegasus_spiele eggertspiele
212516,Keyper,7.2373,2127,568,64,3.5469,2017,2,4,90,120,120,14,economic city_building medieval farming,follow worker_placement area_majority_/_influence tile_placement set_collection,richard_breese,huch! red_glove r&d_games,https://boardgamegeek.com/xmlapi2/thing?id=212516&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic city_building medieval farming follow worker_placement area_majority_/_influence tile_placement set_collection richard_breese huch! red_glove r&d_games
166226,The Staufer Dynasty,7.1452,2388,557,123,2.9593,2014,2,5,90,90,90,13,medieval,area_majority_/_influence modular_board pattern_building set_collection open_drafting,andreas_steding,z-man_games hans_im_glück arclight_games,https://boardgamegeek.com/xmlapi2/thing?id=166226&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,medieval area_majority_/_influence modular_board pattern_building set_collection open_drafting andreas_steding z-man_games hans_im_glück arclight_games
205418,Agricola: Family Edition,7.04003,2992,591,84,2.4167,2016,1,4,45,45,45,8,animals farming,worker_placement automatic_resource_growth,uwe_rosenberg,"swan_panasia_co.,_ltd. funforge mayfair_games hobby_japan ludicus korea_boardgames uplay.it_edizioni rebel_sp._z_o.o. lookout_games asmodee 999_games lacerta",https://boardgamegeek.com/xmlapi2/thing?id=205418&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"animals farming worker_placement automatic_resource_growth uwe_rosenberg swan_panasia_co.,_ltd. funforge mayfair_games hobby_japan ludicus korea_boardgames uplay.it_edizioni rebel_sp._z_o.o. lookout_games asmodee 999_games lacerta"
38823,Conflict of Heroes: Storms of Steel! – Kursk 1943,7.69566,1491,455,159,3.1006,2009,1,4,120,120,120,12,world_war_ii wargame,action_points simulation hexagon_grid modular_board dice_rolling,dana_lombardy uwe_eickert john_hill_(i),"wargames_club_publishing academy_games,_inc. ediciones_masqueoca asyncron_games phalanx_games_deutschland",https://boardgamegeek.com/xmlapi2/thing?id=38823&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"world_war_ii wargame action_points simulation hexagon_grid modular_board dice_rolling dana_lombardy uwe_eickert john_hill_(i) wargames_club_publishing academy_games,_inc. ediciones_masqueoca asyncron_games phalanx_games_deutschland"
15126,Advanced Squad Leader: Starter Kit #2,7.97506,1276,392,180,3.8056,2005,2,2,180,180,180,12,world_war_ii wargame,dice_rolling hexagon_grid simulation,ken_dunn,multi-man_publishing avalon_hill,https://boardgamegeek.com/xmlapi2/thing?id=15126&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,world_war_ii wargame dice_rolling hexagon_grid simulation ken_dunn multi-man_publishing avalon_hill
300001,Renature,7.11422,2531,574,68,2.2206,2020,2,4,45,60,60,8,environmental,area_majority_/_influence tile_placement enclosure hand_management,wolfgang_kramer michael_kiesling,sternenschimmermeer popcorn_games psc_games capstone_games hobby_japan matagot gém_klub_kft. pegasus_spiele ediciones_masqueoca deep_print_games hot_games hobby_world lacerta,https://boardgamegeek.com/xmlapi2/thing?id=300001&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,environmental area_majority_/_influence tile_placement enclosure hand_management wolfgang_kramer michael_kiesling sternenschimmermeer popcorn_games psc_games capstone_games hobby_japan matagot gém_klub_kft. pegasus_spiele ediciones_masqueoca deep_print_games hot_games hobby_world lacerta
163413,Murano,7.17422,2267,553,115,2.7217,2014,2,4,60,75,75,10,economic city_building,track_movement tile_placement end_game_bonuses rondel,inka_brand markus_brand,lookout_games mayfair_games,https://boardgamegeek.com/xmlapi2/thing?id=163413&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic city_building track_movement tile_placement end_game_bonuses rondel inka_brand markus_brand lookout_games mayfair_games
72991,Asara,7.00482,2916,783,199,2.3417,2010,2,4,45,45,45,9,fantasy medieval,worker_placement pattern_building hand_management set_collection,wolfgang_kramer michael_kiesling,ravensburger,https://boardgamegeek.com/xmlapi2/thing?id=72991&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy medieval worker_placement pattern_building hand_management set_collection wolfgang_kramer michael_kiesling ravensburger
167513,Barony,7.06932,2811,560,118,2.2712,2015,2,4,45,45,45,14,territory_building abstract_strategy medieval,area_majority_/_influence area_movement modular_board,marc_andré,conclave_editora hobby_japan matagot rebel_sp._z_o.o. broadway_toys_ltd asmodee surfin'_meeple_china,https://boardgamegeek.com/xmlapi2/thing?id=167513&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,territory_building abstract_strategy medieval area_majority_/_influence area_movement modular_board marc_andré conclave_editora hobby_japan matagot rebel_sp._z_o.o. broadway_toys_ltd asmodee surfin'_meeple_china
38863,The Rich and the Good,7.14396,2362,608,177,2.1525,2008,3,5,45,45,45,10,economic,market hand_management neighbor_scope stock_holding investment player_elimination,carlo_a._rossi,zhiyanjia twoplus_games popcorn_games galakta playte winning_moves_germany ares_games melmac_games,https://boardgamegeek.com/xmlapi2/thing?id=38863&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic market hand_management neighbor_scope stock_holding investment player_elimination carlo_a._rossi zhiyanjia twoplus_games popcorn_games galakta playte winning_moves_germany ares_games melmac_games
184424,Mega Civilization,8.18611,1084,328,83,3.6988,2015,5,18,360,720,720,12,economic political negotiation civilization ancient,hot_potato area_movement trading set_collection,flo_de_haan john_rodriguez francis_tresham,999_games pegasus_spiele,https://boardgamegeek.com/xmlapi2/thing?id=184424&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic political negotiation civilization ancient hot_potato area_movement trading set_collection flo_de_haan john_rodriguez francis_tresham 999_games pegasus_spiele
246663,NEOM,7.25808,2120,496,69,2.5652,2018,1,5,45,45,45,10,city_building,closed_drafting solo_/_solitaire_game take_that tile_placement connections,paul_sottosanti,lookout_games,https://boardgamegeek.com/xmlapi2/thing?id=246663&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,city_building closed_drafting solo_/_solitaire_game take_that tile_placement connections paul_sottosanti lookout_games
167270,Medina (Second Edition),7.22122,2101,505,71,2.3662,2014,2,4,60,60,60,10,abstract_strategy city_building arabian,area_majority_/_influence tile_placement square_grid grid_coverage,stefan_dorra,gigamic stronghold_games white_goblin_games,https://boardgamegeek.com/xmlapi2/thing?id=167270&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,abstract_strategy city_building arabian area_majority_/_influence tile_placement square_grid grid_coverage stefan_dorra gigamic stronghold_games white_goblin_games
146910,Wildcatters,7.60255,1465,394,84,3.9405,2013,2,4,120,120,120,12,economic transportation industry_/_manufacturing,network_and_route_building pick-up_and_deliver stock_holding area_majority_/_influence auction/bidding,rolf_sagel andré_spil,capstone_games rass_games,https://boardgamegeek.com/xmlapi2/thing?id=146910&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic transportation industry_/_manufacturing network_and_route_building pick-up_and_deliver stock_holding area_majority_/_influence auction/bidding rolf_sagel andré_spil capstone_games rass_games
39684,Merkator,7.03006,2723,774,183,2.9563,2010,1,4,45,90,90,12,economic pike_and_shot,follow resource_to_move pick-up_and_deliver end_game_bonuses contracts set_collection,uwe_rosenberg,lookout_games,https://boardgamegeek.com/xmlapi2/thing?id=39684&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic pike_and_shot follow resource_to_move pick-up_and_deliver end_game_bonuses contracts set_collection uwe_rosenberg lookout_games
253759,Paint the Roses,7.24016,2300,575,46,2.4348,2022,2,5,50,70,70,11,fantasy novel-based deduction puzzle,communication_limits cooperative_game pattern_recognition hexagon_grid tile_placement deduction,ben_goldman,reflexshop jelly_jelly_games northstar_game_studio,https://boardgamegeek.com/xmlapi2/thing?id=253759&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy novel-based deduction puzzle communication_limits cooperative_game pattern_recognition hexagon_grid tile_placement deduction ben_goldman reflexshop jelly_jelly_games northstar_game_studio
310192,Overboss: A Boss Monster Adventure,7.33897,2064,458,45,2.0222,2021,1,5,20,30,30,8,fantasy video_game_theme puzzle,solo_/_solitaire_game tile_placement pattern_building set_collection open_drafting pieces_as_map,aaron_mesburne kevin_russ,lucky_duck_games brotherwise_games muduko,https://boardgamegeek.com/xmlapi2/thing?id=310192&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy video_game_theme puzzle solo_/_solitaire_game tile_placement pattern_building set_collection open_drafting pieces_as_map aaron_mesburne kevin_russ lucky_duck_games brotherwise_games muduko
355433,boop.,7.12183,2631,556,54,1.3148,2022,2,2,20,30,30,10,abstract_strategy animals,slide/push pattern_building square_grid grid_movement,scott_brady,delirium_games smirk_&_dagger_games dice&bones gém_klub_kft. ігромаг lucky_duck_games skellig_games smirk_&_laughter_games,https://boardgamegeek.com/xmlapi2/thing?id=355433&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,abstract_strategy animals slide/push pattern_building square_grid grid_movement scott_brady delirium_games smirk_&_dagger_games dice&bones gém_klub_kft. ігромаг lucky_duck_games skellig_games smirk_&_laughter_games
179460,Stronghold: 2nd edition,7.4488,1737,432,68,3.7353,2015,2,2,90,90,90,10,fantasy fighting medieval,area_majority_/_influence action_points point_to_point_movement variable_player_powers,ignacy_trzewiczek,stronghold_games portal_games,https://boardgamegeek.com/xmlapi2/thing?id=179460&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy fighting medieval area_majority_/_influence action_points point_to_point_movement variable_player_powers ignacy_trzewiczek stronghold_games portal_games
254127,Europa Universalis: The Price of Power,8.70264,1093,377,265,4.6981,2023,1,4,90,300,300,14,economic pike_and_shot video_game_theme political age_of_reason wargame napoleonic renaissance negotiation civilization exploration,campaign_/_battle_card_driven hand_management action_points area_movement scenario_/_mission_/_campaign_game simulation area_majority_/_influence dice_rolling,eivind_vetlesen,aegir_games paradox_interactive_(i) nac_wargames,https://boardgamegeek.com/xmlapi2/thing?id=254127&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic pike_and_shot video_game_theme political age_of_reason wargame napoleonic renaissance negotiation civilization exploration campaign_/_battle_card_driven hand_management action_points area_movement scenario_/_mission_/_campaign_game simulation area_majority_/_influence dice_rolling eivind_vetlesen aegir_games paradox_interactive_(i) nac_wargames
166857,Antike II,7.46129,1664,426,87,2.8621,2014,3,6,90,120,120,13,territory_building nautical fighting civilization ancient,area_movement tech_trees_/_tech_tracks advantage_token area_majority_/_influence rondel,mac_gerdts,oya rio_grande_games cranio_creations pd-verlag,https://boardgamegeek.com/xmlapi2/thing?id=166857&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,territory_building nautical fighting civilization ancient area_movement tech_trees_/_tech_tracks advantage_token area_majority_/_influence rondel mac_gerdts oya rio_grande_games cranio_creations pd-verlag
272682,Expedition to Newdale,7.38511,1811,397,66,3.0152,2019,1,4,90,90,90,12,economic industry_/_manufacturing,simultaneous_action_selection hand_management worker_placement scenario_/_mission_/_campaign_game push_your_luck variable_set-up,alexander_pfister,lookout_games funforge lacerta,https://boardgamegeek.com/xmlapi2/thing?id=272682&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic industry_/_manufacturing simultaneous_action_selection hand_management worker_placement scenario_/_mission_/_campaign_game push_your_luck variable_set-up alexander_pfister lookout_games funforge lacerta
254018,Solenia,7.03436,2783,507,87,2.1609,2018,1,4,30,45,45,10,fantasy card_game exploration,pick-up_and_deliver hand_management solo_/_solitaire_game bias modular_board,sébastien_dujardin,happy_baobab pearl_games hobby_japan rebel_sp._z_o.o. asmodee,https://boardgamegeek.com/xmlapi2/thing?id=254018&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy card_game exploration pick-up_and_deliver hand_management solo_/_solitaire_game bias modular_board sébastien_dujardin happy_baobab pearl_games hobby_japan rebel_sp._z_o.o. asmodee
